"date","jobs","job vacancy","job search","job openings","job opportunity","employment","employment opportunities","latest jobs","new jobs","work opportunities","job portal","job board","hire me","recruitment","recruitment portal","apply for job","find a job","graduate jobs","entry level jobs","youth employment","jobs for graduates","jobs after school","jobs after university","NYSC jobs","jobs near me","work no dey","no job","job wahala","hustle","hustle no easy","any job","looking for work","I dey find work","where work dey","no work for area","CV sample","resume template","cover letter sample","interview questions","how to write a CV","how to write a resume","how to write application letter","how to pass interview","aptitude test questions","career advice","career guidance","temporary jobs","casual jobs","contract jobs","weekend jobs","work from home","online jobs","freelance jobs","online remote jobs","work from home jobs","side hustle","online income","oil and gas jobs","banking jobs","finance jobs","fintech jobs","tech jobs","IT jobs","software developer jobs","data analyst jobs","cybersecurity jobs","engineering jobs","electrical engineering jobs","mechanical engineering jobs","civil engineering jobs","architecture jobs","construction jobs","sales jobs","marketing jobs","call center jobs","lecturer jobs","teaching jobs","healthcare jobs","nursing jobs","doctor jobs","medical laboratory jobs","pharmacy jobs","warehouse jobs","transport jobs","driver jobs","factory jobs","cleaning jobs","security jobs","jobberman","myjobmag","ngcareers","hotnigerianjobs","hot jobs","LinkedIn jobs","Indeed jobs","Glassdoor jobs","government jobs","civil service jobs","federal government jobs","public sector jobs","local government jobs","police recruitment","army recruitment","air force recruitment","navy recruitment","immigration recruitment","customs recruitment","fire service recruitment","NYSC portal","NYSC registration","NYSC posting","NYSC relocation","NYSC ppa","NYSC clearance","Npower","Npower recruitment","Npower portal","Npower application","youth empowerment program","grant opportunities","business grant","short courses","professional certification","vocational training","skill acquisition","skills for employment","courses that get jobs","tech bootcamp","coding bootcamp","digital skills","online courses for jobs","best courses to get a job","free online courses","job skills training","how to start a business","business ideas","small business ideas","small business loan","startup ideas","entrepreneurship","self employment","side business ideas","microfinance loan","agribusiness ideas","small scale business ideas","work abroad","work visa","Canada work visa","UK work visa","USA work visa","Germany work visa","schengen work visa","how to migrate","how to relocate","jobs abroad","healthcare jobs abroad","skilled worker visa","student visa","study abroad","Canada immigration","UK immigration","relocation opportunities","unemployment benefits","unemployment support","jobless support","social welfare","palliative distribution","cost of living","inflation","financial help","minimum wage","labour strike","strike","protest economic hardship","youth protest","how to save money","how to manage money","low budget food","cheap food ideas","cheap transport","cheap housing","affordable housing","help with rent","how to survive without a job","job stress","career stress","depression help","mental health support","job loss depression","business registration","CAC registration","company registration","SME support","loan application","government loan","youth loan","startup loan","freelancing","remote work","digital marketing jobs","content creator jobs","social media manager jobs","virtual assistant jobs","copywriting jobs","graphic design jobs","video editing jobs","upwork","fiverr","online freelancing","food price","fuel price","transport cost","cost of living crisis","economic crisis","financial crisis","job loss","layoff","retrenchment","redundancy","retrenchment benefits","jobs in Lagos","jobs in Abuja","jobs in Port Harcourt","jobs in Kano","jobs in Ibadan","jobs in Kaduna","jobs in Enugu","jobs in Owerri","jobs in Benin","jobs in Warri","jobs in Ilorin","jobs in Jos"
2010-04-01,92,72,32,0,28,36,0,83,0,0,0,0,0,41,14,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,66,0,0,0,0,0,0,0,22,0,0,0,0,0,48,35,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,8,92,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,65,69,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,22,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,0,100,0,0,0,63,76,0,0,0,0,0,0,0,0,0,0
2010-05-01,86,58,22,0,24,37,0,67,0,0,0,0,0,31,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,52,0,0,0,0,22,0,0,0,46,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,5,39,18,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,73,15,0,0,100,0,0,0,0,0,37,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,17,0,0,0,0,0,78,50,0,0,0,0,0,0,0,0,0,0
2010-06-01,90,67,26,0,0,33,0,71,0,0,0,0,0,39,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,34,0,0,0,0,21,0,0,0,31,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,91,0,0,0,0,51,21,0,45,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,44,0,0,51,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,82,15,0,0,0,0,0,0,0,0,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,100,66,0,0,0,0,0,0,0,0,40,0
2010-07-01,63,55,19,0,15,33,0,54,0,0,0,0,0,21,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,18,20,0,0,0,15,0,0,0,39,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,7,8,0,11,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,63,14,0,0,0,0,0,0,0,0,24,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,43,34,0,0,0,0,0,0,0,0,0,0
2010-08-01,73,48,14,0,18,31,0,72,65,0,0,0,0,42,11,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,51,15,0,0,27,0,46,0,0,0,0,0,0,0,20,0,0,0,0,0,31,0,0,0,0,13,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,52,0,0,0,52,0,100,0,0,40,17,0,16,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,60,37,0,0,0,61,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,45,9,0,0,0,0,0,0,0,0,21,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,45,0,0,0,0,0,0,0,0,0,0
2010-09-01,69,54,17,0,23,31,0,79,61,0,0,0,0,47,6,0,0,53,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,38,0,0,0,0,13,0,0,0,34,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,58,0,0,0,70,0,0,0,0,18,7,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,26,0,64,31,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,31,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,41,0,0,0,0,0,0,0,0,0,0
2010-10-01,62,49,22,0,12,30,0,70,51,0,0,0,0,25,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,49,12,0,0,0,0,0,0,0,0,0,0,0,0,15,100,0,0,0,0,35,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,43,0,0,0,53,0,0,0,0,4,5,0,15,3,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,30,0,48,35,0,0,0,55,0,0,0,0,0,0,12,0,0,100,0,0,0,0,0,0,0,10,54,11,0,0,0,0,0,0,0,11,20,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,40,0,0,0,0,0,0,0,0,0,0
2010-11-01,55,52,22,0,19,25,0,66,62,0,0,0,0,46,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,28,0,0,0,0,14,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,38,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,9,0,0,0,0,0,0,0,0,25,0,17,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,31,0,100,0,0,0,0,0,0,0,0
2010-12-01,62,49,17,0,12,21,0,75,0,0,0,0,0,89,17,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,40,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,24,0,0,0,0,14,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,46,74,36,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,24,0,50,30,0,0,0,40,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,42,6,0,0,0,0,0,0,0,14,22,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,25,0,0,0,0,0,0,0,0,0,0
2011-01-01,71,57,25,20,9,33,8,100,88,0,0,0,0,43,4,0,0,58,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,41,20,54,0,21,0,31,0,0,0,0,0,0,0,16,0,0,0,0,0,25,0,0,0,0,17,0,0,0,36,0,0,0,0,67,100,0,0,0,7,0,5,0,0,0,0,0,0,0,0,28,17,0,83,35,48,0,0,0,42,0,48,0,0,2,9,27,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,22,0,72,47,0,0,0,46,30,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,20,48,11,15,0,0,0,0,93,0,0,24,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,74,45,57,0,0,0,0,0,0,0,0,0
2011-02-01,67,55,16,19,25,29,6,79,52,0,0,0,0,40,3,0,100,65,0,0,20,0,0,0,0,0,0,0,0,0,56,0,0,0,0,56,0,58,18,62,24,37,0,31,0,0,0,0,0,0,0,14,0,0,0,0,0,26,0,100,0,0,19,0,0,0,33,0,0,0,0,65,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,22,0,83,37,42,0,0,0,32,0,0,0,0,3,18,36,100,4,3,0,0,4,13,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,24,0,59,42,0,0,0,89,0,0,0,0,0,0,25,0,0,0,0,0,13,0,0,0,0,16,32,11,17,0,0,0,0,86,0,0,22,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,80,44,67,0,0,0,0,0,0,0,0,0
2011-03-01,68,64,21,19,13,36,6,97,60,0,0,0,0,60,10,0,0,69,0,0,15,0,0,0,0,0,0,0,0,0,51,0,0,0,0,70,0,93,25,60,0,44,0,100,0,0,0,0,0,0,8,17,0,0,0,0,0,34,19,0,0,0,18,0,0,0,33,0,0,0,0,0,55,5,0,0,6,0,6,0,0,0,0,0,0,0,0,51,23,0,76,40,55,0,0,0,71,0,44,0,0,3,22,30,79,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,6,0,0,0,0,0,0,0,0,20,0,53,48,0,0,0,88,0,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,16,41,10,19,0,0,0,0,77,0,11,28,10,33,0,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,79,54,0,0,0,0,0,0,0,0,0,0
2011-04-01,64,61,16,21,13,28,0,96,57,0,0,0,0,100,9,70,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,40,20,49,0,16,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,20,11,0,0,0,10,0,0,0,33,0,0,0,0,0,72,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,57,71,50,0,0,0,36,46,0,0,0,3,54,12,59,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,19,0,0,0,0,0,0,0,24,0,71,56,78,0,0,71,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,41,9,16,0,0,0,0,0,0,7,25,12,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,65,51,65,0,0,0,0,0,0,0,0,0
2011-05-01,62,60,19,16,16,26,7,92,53,0,0,0,0,51,7,80,0,63,0,0,18,0,0,0,0,0,0,0,6,0,62,0,0,0,0,37,0,48,22,50,0,22,0,17,0,0,0,0,0,0,6,14,0,0,0,0,0,22,17,0,0,0,18,0,0,0,32,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,34,28,0,55,31,35,0,0,0,75,0,55,0,0,4,100,5,29,7,19,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,33,0,65,52,0,0,0,86,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,15,42,9,24,0,0,0,0,62,0,7,30,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,80,51,54,0,0,0,0,0,0,0,0,0
2011-06-01,64,58,16,17,14,33,0,88,55,0,0,0,0,65,4,45,0,70,0,0,19,0,0,0,0,0,0,0,7,0,49,0,0,0,0,62,0,95,27,51,0,15,0,18,0,0,0,0,0,0,0,16,0,0,0,0,0,30,12,0,0,0,17,0,0,0,39,0,0,0,0,100,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,45,46,0,51,85,40,0,0,0,64,0,45,0,0,58,31,5,14,6,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,13,0,6,25,0,0,0,0,0,0,0,27,0,62,44,0,0,0,83,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,23,39,10,16,0,0,0,0,77,0,10,32,9,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,91,52,54,0,0,0,0,0,0,0,0,0
2011-07-01,59,51,19,12,7,33,0,84,54,0,0,0,0,40,3,0,0,52,0,0,22,0,0,0,0,0,0,0,8,0,57,0,0,0,0,77,0,37,25,72,0,21,0,26,0,0,0,0,0,0,4,11,0,0,0,0,0,24,19,0,0,0,16,0,0,0,29,0,0,100,0,48,37,0,0,0,7,0,5,0,0,0,0,0,0,0,0,34,41,0,38,52,35,0,0,0,67,48,71,0,0,26,24,0,14,6,7,0,0,0,0,0,0,0,0,0,0,0,0,100,0,12,0,7,23,0,0,0,0,0,0,0,11,0,61,50,65,0,0,88,25,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,20,40,12,0,0,0,0,0,100,0,7,30,0,41,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,72,40,66,0,0,0,0,0,0,0,0,0
2011-08-01,56,47,14,0,11,34,5,79,44,0,0,0,0,32,3,0,79,61,0,90,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,79,0,60,22,0,0,25,0,36,0,0,0,0,0,0,0,14,0,0,0,0,0,27,16,59,0,0,13,0,0,0,38,0,0,0,0,58,42,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,50,0,42,63,26,0,0,0,91,36,93,0,0,11,25,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,22,0,0,0,0,0,0,0,23,0,56,46,65,0,0,78,0,0,0,0,100,0,10,0,0,0,0,0,11,0,0,0,0,22,35,8,19,0,0,0,0,0,0,10,23,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,31,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,64,44,51,0,0,0,0,0,0,0,0,0
2011-09-01,62,54,13,0,11,34,0,93,60,0,0,0,0,32,3,0,87,55,0,0,17,0,0,0,0,0,0,0,8,0,59,0,0,0,0,71,100,100,21,0,0,27,0,29,0,0,0,0,0,0,0,11,0,0,0,0,0,19,13,68,0,0,11,0,0,0,24,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,37,68,0,57,65,38,0,0,0,82,0,69,0,0,9,32,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,35,0,71,51,100,0,0,85,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,21,31,10,21,0,0,0,0,0,0,7,24,0,30,0,3,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,100,0,63,40,100,0,0,0,0,0,0,0,0,0
2011-10-01,66,53,16,18,9,28,0,80,49,0,0,0,0,30,3,0,88,52,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,67,0,32,22,80,0,23,0,23,0,0,0,0,0,0,4,14,0,0,0,0,0,19,15,0,0,0,16,0,0,0,22,0,0,0,0,0,47,0,0,0,4,0,4,0,0,0,0,0,0,0,0,22,83,0,50,52,29,0,0,0,80,0,88,0,0,6,3,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,21,0,56,60,0,0,0,85,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,18,31,9,17,0,0,0,0,0,0,9,19,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,6,7,0,0,0,0,0,71,33,45,0,0,0,0,0,0,0,0,0
2011-11-01,48,51,16,0,10,30,0,75,38,0,0,0,0,22,2,0,0,40,0,0,17,0,0,0,0,0,0,0,8,0,42,0,0,0,0,57,0,62,16,100,0,28,0,20,0,0,0,0,0,0,4,14,0,0,0,0,0,15,12,48,0,0,16,0,0,0,23,0,0,0,0,41,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,27,81,0,41,45,32,0,0,0,60,0,54,0,0,3,5,2,8,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,19,0,49,51,0,0,0,86,0,0,0,0,0,0,14,0,0,0,0,0,20,0,0,0,0,13,32,9,17,0,0,0,0,62,0,6,26,0,10,0,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,39,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,6,0,0,0,0,0,58,27,42,0,0,0,0,0,0,0,0,0
2011-12-01,36,58,12,0,11,24,4,59,30,0,0,0,0,22,2,54,50,44,0,0,13,0,0,0,0,0,0,0,4,0,42,0,0,0,0,36,0,42,12,56,9,22,0,14,0,0,0,0,0,0,3,9,0,0,0,0,83,13,8,37,0,0,10,0,0,0,19,0,0,0,0,30,27,0,0,0,4,0,4,0,0,0,0,0,0,100,0,14,62,0,18,35,26,0,0,0,47,0,33,0,0,4,13,9,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,15,0,40,27,0,0,0,47,12,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,9,25,5,8,0,0,0,0,26,0,8,18,6,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,0,4,4,0,0,0,0,0,36,26,42,0,0,0,0,0,0,0,0,0
2012-01-01,36,59,14,10,11,18,3,63,29,0,0,0,0,22,2,19,35,37,0,0,12,0,0,0,0,0,0,0,6,0,68,0,0,0,0,45,0,27,12,64,0,31,0,14,0,0,0,0,100,0,0,10,0,0,0,0,0,13,6,44,0,0,7,0,0,0,26,0,9,58,0,25,24,2,0,0,6,0,4,0,0,0,0,0,0,0,0,21,65,0,18,28,21,0,0,0,48,0,41,0,0,4,39,10,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,10,0,0,0,0,0,0,0,13,0,26,26,39,0,0,41,0,0,0,0,0,0,8,0,0,0,0,0,29,0,0,0,0,8,34,6,0,0,0,0,0,0,0,8,17,0,8,100,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3,0,0,0,0,0,0,43,25,58,0,10,0,0,0,0,0,0,0
2012-02-01,40,61,14,8,10,25,4,53,30,0,0,0,0,35,0,34,55,34,0,34,15,0,0,27,0,0,53,0,5,0,72,100,0,0,0,41,0,39,14,70,0,30,0,24,0,0,0,0,61,0,3,9,0,0,0,0,0,18,8,41,0,0,7,0,0,0,22,0,0,0,0,24,27,2,0,0,4,0,4,0,0,0,0,0,0,0,0,24,69,0,38,44,30,0,0,0,70,0,60,0,0,6,29,15,68,5,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,7,13,3,13,0,0,0,0,0,0,0,14,0,38,29,41,0,0,79,10,0,0,0,40,80,8,0,0,0,0,0,24,0,0,0,0,8,39,5,0,0,0,0,0,66,0,5,27,0,7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,6,4,0,0,0,41,0,43,22,59,0,7,100,0,0,0,0,0,0
2012-03-01,35,61,12,9,10,24,5,49,34,0,0,0,0,31,1,22,40,34,0,0,15,0,0,0,0,0,0,0,4,0,69,0,0,0,0,32,0,36,14,61,9,25,0,18,0,0,0,100,0,0,2,9,0,0,0,0,61,18,8,34,0,0,7,0,0,0,19,0,0,0,0,22,20,2,0,0,6,0,3,0,0,0,0,0,0,0,0,24,94,12,23,41,25,0,0,0,41,20,34,0,0,5,15,13,60,5,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,4,16,0,0,0,0,0,0,0,12,0,37,28,40,0,0,80,18,0,0,0,0,0,7,0,0,0,0,0,22,0,0,0,0,7,29,5,9,0,0,0,0,62,0,7,25,5,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,4,0,0,0,66,0,53,20,55,0,5,85,84,0,0,0,0,0
2012-04-01,33,59,13,11,13,21,2,48,29,0,0,100,0,21,1,17,0,31,14,0,14,0,0,0,0,0,0,0,3,0,78,0,0,0,0,36,0,32,13,48,0,28,0,14,0,0,0,0,0,0,2,8,0,0,0,0,74,16,6,36,0,0,7,0,0,0,19,0,0,0,0,21,21,2,0,0,5,0,3,0,0,0,0,0,0,0,0,18,71,0,28,33,18,0,0,0,52,34,32,0,0,5,22,6,34,4,1,0,0,0,0,56,0,0,0,0,0,0,0,0,0,7,10,4,0,0,0,0,0,0,0,0,12,0,34,29,35,0,0,70,10,0,0,0,0,0,8,0,0,0,0,0,42,0,0,0,0,7,20,4,0,0,0,0,0,86,0,4,27,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,47,0,47,21,43,0,9,84,0,0,0,0,0,0
2012-05-01,34,60,10,0,12,25,3,46,28,76,0,0,0,24,1,21,0,33,0,25,11,0,0,0,0,0,0,0,4,0,95,74,0,0,0,33,0,34,14,43,0,29,0,30,0,0,0,0,0,0,2,8,28,0,0,0,51,21,9,40,0,0,6,0,0,0,17,0,0,0,0,20,26,2,0,0,7,0,3,0,0,0,0,0,0,88,0,24,83,0,21,39,21,0,0,0,55,31,42,0,0,7,23,3,43,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,5,19,0,0,0,0,0,0,0,15,0,35,25,0,0,0,72,11,0,0,0,0,0,6,0,0,0,0,0,45,0,100,0,0,9,26,4,7,0,0,0,0,54,0,6,26,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,2,0,0,0,84,0,50,25,44,0,7,0,0,0,100,0,0,0
